Product ID,UPC ID,Category,Department,Product,Price,Sale Price,Unit Price,Unit
1000107572029,7610400067324,Food Cupboard,Chocolates & Sweets,Lindt Les Grandes Dark Chocolate Hazelnut Bar,£3.00,£3.00,£2.00/100g,Each
1000310031109,5056315500099,Food Cupboard,Biscuits & Crackers,Skinny Whip Mint & Dark Chocolate Snack Bars Multipack,£0.99,£0.99,79.2p/100g,Each
1000294408952,5000159536059,Food Cupboard,Chocolates & Sweets,Galaxy Fusions Dark Chocolate 70% Cocoa Bar,£1.50,£1.50,£1.50/100g,Each
1000195178828,4000539280207,Food Cupboard,Chocolates & Sweets,Lindt Excellence Dark Honeycomb Cocoa Sharing Chocolate Bar,£1.99,£1.99,£1.99/100g,Each
1000248705785,7622201438487,Food Cupboard,Biscuits & Crackers,Cadbury Bournville Fingers Dark Chocolate Biscuits,£1.00,£1.00,87.7p/100g,Each
1000197281169,7622201127534,Food Cupboard,Chocolates & Sweets,Cadbury Darkmilk Giant Buttons Chocolate Bag,£1.25,£1.25,£1.19/100g,Each
1000007754879,40111001,Food Cupboard,Chocolates & Sweets,Bounty Coconut Dark Chocolate Twin Bar,£0.60,£0.60,£1.05/100g,Each
1000107814079,7622210890306,Food Cupboard,Chocolates & Sweets,Cadbury Darkmilk Salted Caramel Chocolate Bar,£1.00,£1.00,£1.18/100g,Each
1000158294553,7622210724625,Food Cupboard,Chocolates & Sweets,Cadbury Bournville Orange Dark Chocolate Bar,£1.79,£1.79,99.4p/100g,Each
1000196324556,7622201107659,Food Cupboard,Chocolates & Sweets,Cadbury Darkmilk Crunchy Cocoa Pieces Chocolate Bar,£1.00,£1.00,£1.18/100g,Each
910003122109,7613036099363,Food Cupboard,Biscuits & Crackers,"KitKat 2 Finger Dark Mint Chocolate Biscuit Bar, 9 Pack",£1.25,£1.25,67.1p/100g,Each
910001438024,7622210304377,Food Cupboard,Chocolates & Sweets,Cadbury Caramel Milk Chocolate Bars 4 Pack,£1.00,£1.00,67.6p/100g,Each
1000311150742,7622201460693,Food Cupboard,Chocolates & Sweets,Cadbury Wispa Chocolate Bars 4 Pack,£1.00,£1.00,89.6p/100g,Each
1000311150722,7622201460853,Food Cupboard,Chocolates & Sweets,Cadbury Wispa Gold Chocolate Bars 4 Pack,£1.00,£1.00,65.3p/100g,Each
1000268223067,7613039905715,Food Cupboard,Chocolates & Sweets,Smarties Hexatube Milk Chocolate Multipack,£1.00,£1.00,73.5p/100g,Each
1000270992536,7622201460822,Food Cupboard,Chocolates & Sweets,Cadbury Boost Chocolate Bars 4 Pack,£1.00,£1.00,67.6p/100g,Each
68021675,5000159394499,Food Cupboard,Chocolates & Sweets,Galaxy Ripple Chocolate Bars Multipack,£1.25,£1.25,94.7p/100g,Each
1000000983774,7613036080118,Food Cupboard,Chocolates & Sweets,Rolo Milk Chocolate & Caramel Multipack,£1.00,£1.00,59.5p/100g,Each
1000270992441,7622201461959,Food Cupboard,Chocolates & Sweets,Cadbury Dairy Milk Chocolate Bars 4 Pack,£1.00,£1.00,74.6p/100g,Each
1000364884067,7613287851727,Food Cupboard,Chocolates & Sweets,Toffee Crisp Orange Milk Chocolate Bar Multipack,£1.00,£1.00,80.7p/100g,Each
1000312272180,8000500359815,Food Cupboard,Chocolates & Sweets,Ferrero Rocher Dark Tablet,£2.00,£2.00,£2.22/100g,Each
1000294408845,5000159536073,Food Cupboard,Chocolates & Sweets,Galaxy Fusions Dark Chocolate Raspberry Meringue Bar,£1.50,£1.50,£1.50/100g,Each
1000312047462,3664346329835,Food Cupboard,Chocolates & Sweets,Terry's Chocolate Orange Dark Milk Sharing Bar,£1.00,£1.00,£1.18/100g,Each
910001737941,7613034964649,Food Cupboard,Chocolates & Sweets,Toffee Crisp Milk Chocolate Bars Multipack,£1.00,£1.00,65.8p/100g,Each
1000212268844,7613038257716,Food Cupboard,Chocolates & Sweets,Kit Kat Chunky White Chocolate Bars Multipack,£1.00,£1.00,62.5p/100g,Each
1000304248993,7622201428723,Food Cupboard,Chocolates & Sweets,Cadbury Timeout Wafer Milk Chocolate Bars Multipack,£1.00,£1.00,82.5p/100g,Each
1000270992510,7622201439194,Food Cupboard,Chocolates & Sweets,Cadbury Double Decker Chocolate Bars 4 Pack,£1.00,£1.00,57.2p/100g,Each
910000539461,5000159454452,Food Cupboard,Chocolates & Sweets,Bounty Coconut Milk Chocolate Twin Bars Multipack 4 x 57g,£1.25,£1.25,54.8p/100g,Each
910001086990,5000159461412,Food Cupboard,Chocolates & Sweets,Milky Way Chocolate Bar Multipack,£1.00,£1.00,77.5p/100g,Each
1000270352517,7622300476236,Food Cupboard,Chocolates & Sweets,Daim Chocolate Bar Multipack,£1.00,£1.00,£1.19/100g,Each
1000001094727,7622210989277,Food Cupboard,Chocolates & Sweets,Cadbury Picnic Chocolate Bar 4 Pack,£1.00,£1.00,65.8p/100g,Each
910001192935,5000159470315,Food Cupboard,Chocolates & Sweets,Galaxy Smooth Milk Chocolate Bars Multipack,£1.25,£1.25,74.4p/100g,Each
1000061868067,7613035318823,Food Cupboard,Chocolates & Sweets,Lion Milk Chocolate Bars Multipack,£1.00,£1.00,59.5p/100g,Each
910001590762,7613034872579,Food Cupboard,Chocolates & Sweets,Yorkie Milk Chocolate Bars Multipack,£1.00,£1.00,72.5p/100g,Each
910001818844,5000159484527,Food Cupboard,Chocolates & Sweets,Mars Chocolate Bars Multipack 4 x 39.4g,£1.25,£1.25,79.3p/100g,Each
1000002934342,80136194,Food Cupboard,Chocolates & Sweets,Kinder Happy Hippo Milk Chocolate and Hazelnut Biscuits Multipack 5x,£1.25,£1.25,£1.21/100g,Each
910001744184,7613034920348,Food Cupboard,Chocolates & Sweets,Aero Milk Chocolate Bubbly Bar 4 Pack,£1.00,£1.00,92.6p/100g,Each
1000107813941,7622210400970,Food Cupboard,Chocolates & Sweets,Fry's Chocolate Cream 3 Pack,£1.00,£1.00,68.0p/100g,Each
910001818810,5000159484480,Food Cupboard,Chocolates & Sweets,Snickers Chocolate Bars Multipack,£1.25,£1.25,74.9p/100g,Each
1000310030921,5056150601302,Food Cupboard,Cereals & Cereal Bars,Skinny Whip Toffee & Chocolate Snack Bars Multipack,£0.99,£0.99,79.2p/100g,Each
910000293071,8000500127568,Food Cupboard,Chocolates & Sweets,Kinder White Milk and Hazelnuts Bars,£1.69,£1.69,£1.08/100g,Each
1000000987071,4000539139802,Food Cupboard,Chocolates & Sweets,Lindt Lindor Milk Chocolate Bars 4 Pack,£1.50,£1.50,£1.50/100g,Each
1000107814011,5000159516587,Food Cupboard,Chocolates & Sweets,Twix White Chocolate Biscuit Fingers 9 Pack,£1.25,£1.25,60.4p/100g,Each
1000248705854,7613287108012,Food Cupboard,Biscuits & Crackers,KitKat 2 Finger Honeycomb Milk Chocolate Biscuit Bar Multipack,£1.25,£1.25,67.1p/100g,Each
1000294409047,5000159527361,Food Cupboard,Chocolates & Sweets,Snickers Creamy Peanut Butter Chocolate Snack Bars 10 Pack,£2.00,£2.00,£1.10/100g,Each
1000310030971,5056315500358,Food Cupboard,Cereals & Cereal Bars,Skinny Crunch Mint & Dark Chocolate Snack Bars,£1.00,£1.00,£1.05/100g,Each
910000026780,80310167,Food Cupboard,Chocolates & Sweets,Kinder Medium Chocolate Bars 6x,£1.19,£1.19,94.4p/100g,Each
1000353670294,7613287872258,Food Cupboard,Chocolates & Sweets,Kit Kat 2 Finger White Chocolate Biscuit Bar Multipack,£1.25,£1.25,67.1p/100g,Each
1000107571940,8410100012759,Food Cupboard,Chocolates & Sweets,Nestle Animal Bar Milk Chocolate,£0.25,£0.25,£1.32/100g,Each
1000107813970,50189816,Food Cupboard,Chocolates & Sweets,Smarties Mini Milk Chocolate Sweets Bag,£0.25,£0.25,£1.67/100g,Each
1000246258482,57030609,Food Cupboard,Chocolates & Sweets,Cadbury Fudge Milk Chocolate Bar,£0.25,£0.25,£1.14/100g,Each
910001454708,5020411121182,Food Cupboard,Chocolates & Sweets,Nutella & Go! Hazelnut Spread with Cocoa + Breadsticks,£1.00,£1.00,£2.08/100g,Each
476468,5000159020312,Food Cupboard,Chocolates & Sweets,Maltesers Chocolate Bag,£0.60,£0.60,£1.62/100g,Each
910001590670,7613034872630,Food Cupboard,Chocolates & Sweets,Yorkie Original Milk Chocolate Bar,£0.55,£0.55,£1.20/100g,Each
1000353670016,5000168031521,Food Cupboard,Chocolates & Sweets,McVitie's Club Salted Caramel Bars,£1.20,£1.20,74.5p/100g,Each
918290,5000159022521,Food Cupboard,Chocolates & Sweets,Galaxy Ripple Chocolate Bar,£0.55,£0.55,£1.67/100g,Each
11787276,50249466,Food Cupboard,Chocolates & Sweets,Smarties Milk Chocolate Sweets Tube,£0.55,£0.55,£1.45/100g,Each
910002420472,7622210448101,Food Cupboard,Chocolates & Sweets,Cadbury Wispa Gold Chocolate Bar,£0.55,£0.55,£1.15/100g,Each
910003166068,5034660522775,Food Cupboard,Chocolates & Sweets,Cadbury Starbar Chocolate Bar,£0.55,£0.55,£1.12/100g,Each
910002420560,7622210470126,Food Cupboard,Chocolates & Sweets,Cadbury Wispa Chocolate Bar,£0.55,£0.55,£1.53/100g,Each
910001431762,4000539363108,Food Cupboard,Chocolates & Sweets,Lindt Lindor Milk Chocolate,£0.75,£0.75,£1.97/100g,Each
910001087913,5900951020940,Food Cupboard,Chocolates & Sweets,Milky Way Twin Chocolate Bar,£0.60,£0.60,£1.40/100g,Each
910001193129,5000159470292,Food Cupboard,Chocolates & Sweets,Galaxy Smooth Milk Chocolate Bar,£0.60,£0.60,£1.43/100g,Each
910001207887,5000159470629,Food Cupboard,Chocolates & Sweets,Snickers Chocolate Bar,£0.55,£0.55,£1.15/100g,Each
910001207339,5000159470476,Food Cupboard,Chocolates & Sweets,Mars Chocolate Bar,£0.55,£0.55,£1.08/100g,Each
910003082301,80761761,Food Cupboard,Chocolates & Sweets,Kinder Bueno White Milk and Hazelnuts,£0.55,£0.55,£1.41/100g,Each
910001043103,5000159459228,Food Cupboard,Chocolates & Sweets,Twix Chocolate Biscuit Twin Bars,£0.55,£0.55,£1.10/100g,Each
910000265061,40111216,Food Cupboard,Chocolates & Sweets,Bounty Coconut Milk Chocolate Twin Bar,£0.60,£0.60,£1.05/100g,Each
910001590717,7613034989253,Food Cupboard,Chocolates & Sweets,Lion Milk Chocolate Bar,£0.55,£0.55,£1.10/100g,Each
910001110268,7622210106421,Food Cupboard,Chocolates & Sweets,Cadbury Double Decker Bar,£0.55,£0.55,£1.00/100g,Each
910000265081,80052760,Food Cupboard,Chocolates & Sweets,Kinder Bueno Milk Chocolate and Hazelnuts Single Bar 2 Finger,£0.55,£0.55,£1.28/100g,Each
910002437888,7613035220065,Food Cupboard,Chocolates & Sweets,KitKat 4 Finger Milk Chocolate Bar,£0.55,£0.55,£1.33/100g,Each
450730,50426188,Food Cupboard,Chocolates & Sweets,Milkybar Medium White Chocolate Bar,£0.55,£0.55,£2.20/100g,Each
1000157579195,7613037051230,Food Cupboard,Chocolates & Sweets,KitKat Chunky Milk Chocolate Bar,£0.55,£0.55,£1.38/100g,Each
910001110209,5034660522782,Food Cupboard,Chocolates & Sweets,Cadbury Boost Bar,£0.55,£0.55,£1.12/100g,Each
910000813175,7622300743536,Food Cupboard,Chocolates & Sweets,Cadbury Dairy Milk Chocolate Bar,£0.55,£0.55,£1.22/100g,Each
1000098516538,3800020418697,Food Cupboard,Chocolates & Sweets,KitKat Chunky Duo Chocolate Bar,£1.00,£1.00,£1.56/100g,Each
910003081775,50249473,Food Cupboard,Chocolates & Sweets,Munchies Milk Chocolate Tube,£0.55,£0.55,£1.06/100g,Each
910003081538,4000539130007,Food Cupboard,Chocolates & Sweets,Lindt Lindor Orange Milk Chocolate Bar,£0.75,£0.75,£1.97/100g,Each
917121,5000201499776,Food Cupboard,Chocolates & Sweets,Cadbury Twirl,£0.55,£0.55,£1.28/100g,Each
1000266735459,7613036512992,Food Cupboard,Chocolates & Sweets,Lion Single Milk Chocolate Duo Bar,£1.00,£1.00,£1.67/100g,Each
1000223218249,3800020415009,Food Cupboard,Chocolates & Sweets,KitKat Chunky Peanut Butter Chocolate Bar,£0.55,£0.55,£1.31/100g,Each
1000268222939,7613287238474,Food Cupboard,Chocolates & Sweets,Milkybar White Chocolate Giant Buttons Sharing Bag,£1.00,£1.00,£1.06/100g,Each
1000351011188,7613287898593,Food Cupboard,Chocolates & Sweets,Aero Melts Milk Chocolate Sharing Bag,£1.00,£1.00,£1.09/100g,Each
1000238377539,7622210285485,Food Cupboard,Chocolates & Sweets,Cadbury Crunchie Rocks Milk Chocolate Bag,£1.25,£1.25,£1.14/100g,Each
910001452383,7622210295149,Food Cupboard,Chocolates & Sweets,Cadbury Twirl Bites Milk Chocolate Share Bag,£1.25,£1.25,£1.15/100g,Each
1000383108477,8445290281210,Food Cupboard,Chocolates & Sweets,Aero Creamy White Chocolate Sharing Bar,£0.90,£0.90,£1.00/100g,Each
1000242609326,7613039896167,Food Cupboard,Chocolates & Sweets,Aero Milk Chocolate Sharing Bar,£0.90,£0.90,£1.00/100g,Each
1000351011099,8593893774759,Food Cupboard,Chocolates & Sweets,Aero Dark & Milk Peppermint Chocolate Sharing Bar,£0.90,£0.90,£1.00/100g,Each
1000161632988,7622210716095,Food Cupboard,Chocolates & Sweets,Cadbury Creamy White Chocolate Bar,£1.79,£1.79,99.4p/100g,Each
1000352460577,7622201515393,Food Cupboard,Chocolates & Sweets,Cadbury Caramilk Buttons Golden Caramel Chocolate Bag,£1.25,£1.25,£1.19/100g,Each
910001452831,7622210287021,Food Cupboard,Chocolates & Sweets,Cadbury Bitsa Wispa Chocolate Share Bag,£1.25,£1.25,£1.14/100g,Each
1000364884075,3800020472323,Food Cupboard,Chocolates & Sweets,Smarties White Chocolate Sharing Bag,£1.00,£1.00,£1.00/100g,Each
1000158294550,7622210714176,Food Cupboard,Chocolates & Sweets,Cadbury White Giant Buttons Chocolate Bag,£1.25,£1.25,£1.14/100g,Each
1000268223194,5900951291722,Food Cupboard,Chocolates & Sweets,M&M's Salted Caramel Chocolate More to Share Pouch Bag,£2.00,£2.00,93.9p/100g,Each
451911,27212080,Food Cupboard,Chocolates & Sweets,ASDA Chocolate Raisins Bag,£0.80,£0.80,40.0p/100g,Each
1000209051155,5900951259951,Food Cupboard,Chocolates & Sweets,Milky Way Magic Stars Chocolate Pouch Bag,£1.25,£1.25,£1.25/100g,Each
37340,27212073,Food Cupboard,Chocolates & Sweets,ASDA Chocolate Peanuts Bag,£0.80,£0.80,40.0p/100g,Each
1000034704383,7613036241755,Food Cupboard,Chocolates & Sweets,Munchies Milk Chocolate & Caramel Sharing Pouch,£1.00,£1.00,96.2p/100g,Each
1000268223145,7613287238498,Food Cupboard,Chocolates & Sweets,Aero Bubbles Peppermint Mint Chocolate Sharing Bag,£1.00,£1.00,£1.09/100g,Each
1000272485299,7613039535042,Food Cupboard,Chocolates & Sweets,Smarties Milk Chocolate Sharing Pouch,£1.00,£1.00,95.2p/100g,Each
1000284726021,7622201457303,Food Cupboard,Chocolates & Sweets,Cadbury White Jelly Popping Candy Chocolate Sharing Bar,£1.79,£1.79,£1.12/100g,Each
1000352944470,5000168025506,Food Cupboard,Chocolates & Sweets,Godiva Signature Roasted Almond Dark Chocolate 8 Mini Bars,£2.00,£2.00,£2.22/100g,Each
1000349324077,5057172578801,Food Cupboard,Chocolates & Sweets,ASDA Extra Special Mint & Cocoa Nib Dark Chocolate,£2.00,£2.00,£1.33/100g,Each
1000349324116,5057172578818,Food Cupboard,Chocolates & Sweets,ASDA Extra Special Almond & Caramel Milk Chocolate,£2.00,£2.00,£1.33/100g,Each
1000349324037,5057172578825,Food Cupboard,Chocolates & Sweets,ASDA Extra Special Ugandan Dark Chocolate,£1.40,£1.40,£1.40/100g,Each
1000349324187,5057172578795,Food Cupboard,Chocolates & Sweets,ASDA Extra Special Blonde Chocolate,£2.00,£2.00,£1.33/100g,Each
910002088611,5054070864555,Food Cupboard,Chocolates & Sweets,ASDA Smart Price Milk Chocolate Bar,£0.33,£0.33,33.0p/100g,Each
910002082921,5054070674482,Food Cupboard,Chocolates & Sweets,ASDA Milk Chocolate Bar,£1.00,£1.00,50.0p/100g,Each
1000312272693,8000500359488,Food Cupboard,Chocolates & Sweets,Ferrero Rocher Original Tablet,£2.00,£2.00,£2.22/100g,Each
910002082811,5054070674512,Food Cupboard,Chocolates & Sweets,ASDA Fruit & Nut Milk Chocolate Bar,£1.00,£1.00,50.0p/100g,Each
910002083017,5054070674505,Food Cupboard,Chocolates & Sweets,ASDA White Chocolate Bar,£1.00,£1.00,50.0p/100g,Each
910002082743,5054070674529,Food Cupboard,Chocolates & Sweets,ASDA Wholenut Milk Chocolate Bar,£1.00,£1.00,50.0p/100g,Each
1000311150736,7622201800475,Food Cupboard,Chocolates & Sweets,Cadbury Caramilk Golden Caramel Chocolate Bar,£1.00,£1.00,£1.11/100g,Each
910001192762,5900951247064,Food Cupboard,Chocolates & Sweets,Galaxy Cookie Crumble Chocolate Block Bar,£1.00,£1.00,87.7p/100g,Each
910000055637,5900951027710,Food Cupboard,Chocolates & Sweets,Galaxy Caramel Milk Chocolate Sharing Bar Block,£1.00,£1.00,74.1p/100g,Each
1000319266008,5000159483490,Food Cupboard,Chocolates & Sweets,Maltesers Teasers Sharing Milk Chocolate Bar,£1.00,£1.00,£1.00/100g,Each
910001818756,5900951255663,Food Cupboard,Chocolates & Sweets,Galaxy Salted Caramel Milk Chocolate Sharing Bar,£1.00,£1.00,74.1p/100g,Each
1000312272314,8000500359884,Food Cupboard,Chocolates & Sweets,Ferrero Rocher White Chocolate Hazelnut,£2.00,£2.00,£2.22/100g,Each
1000311150714,7622201454203,Food Cupboard,Chocolates & Sweets,Cadbury Dairy Milk Orange Chocolate Sharing Bar,£1.79,£1.79,99.4p/100g,Each
910000460007,3046920021005,Food Cupboard,Chocolates & Sweets,Lindt Lindor Milk Chocolate Bar,£1.70,£1.70,£1.70/100g,Each
1000281071928,5000159533072,Food Cupboard,Chocolates & Sweets,Galaxy Smooth Orange Milk Chocolate Sharing Bar,£1.00,£1.00,90.9p/100g,Each
1000209051202,5000159530798,Food Cupboard,Chocolates & Sweets,Revels Chocolate Pouch Bag,£1.25,£1.25,£1.12/100g,Each
78095602,5050854969041,Food Cupboard,Chocolates & Sweets,ASDA Chocolate Honeycomb Bag,£1.00,£1.00,71.4p/100g,Each
1000110960444,7613036641432,Food Cupboard,Chocolates & Sweets,Rolo Milk Chocolate Caramel Sharing Bag,£1.00,£1.00,97.1p/100g,Each
1000127275157,5000159520218,Food Cupboard,Chocolates & Sweets,M&M's Crispy Chocolate Pouch,£1.25,£1.25,£1.17/100g,Each
1000311598642,7613287574114,Food Cupboard,Chocolates & Sweets,Munchies Salted Caramel Fudge Milk Chocolate Sharing Pouch,£1.00,£1.00,£1.03/100g,Each
1000017779686,7622210810915,Food Cupboard,Chocolates & Sweets,Cadbury Oreo Bites Chocolate Bag,£1.25,£1.25,£1.14/100g,Each
1000215288527,5000168022758,Food Cupboard,Chocolates & Sweets,Flipz Milk Chocolate Coated Pretzels,£1.25,£1.25,£1.39/100g,Each
1000345726760,8003340092256,Food Cupboard,Chocolates & Sweets,Lindt Lindor Double Chocolate Truffles,£4.50,£4.50,£2.25/100g,Each
1000296791699,34000939572,Food Cupboard,Chocolates & Sweets,Reese's 2 Peanut Butter Cups,£0.55,£0.55,£1.31/100g,Each
452173,3046920011013,Food Cupboard,Chocolates & Sweets,Lindt Excellence Extra Creamy Chocolate Bar,£1.99,£1.99,£1.99/100g,Each
1000268222981,7613287104458,Food Cupboard,Chocolates & Sweets,Smarties Milk Chocolate Sharing Block,£1.00,£1.00,£1.11/100g,Each
1000268222942,7613287104069,Food Cupboard,Chocolates & Sweets,Smarties White Chocolate Sharing Block Bar,£1.00,£1.00,£1.11/100g,Each
1000107814080,7622210580092,Food Cupboard,Chocolates & Sweets,Green & Black's Organic Milk Chocolate Bar,£2.00,£2.00,£2.22/100g,Each
1000217105190,7622201121037,Food Cupboard,Chocolates & Sweets,Cadbury White Chocolate Bar with Oreo,£1.00,£1.00,83.3p/100g,Each
1000212872212,5900259353276,Food Cupboard,"Crisps, Nuts & Snacks",Cheetos Ketchup Sharing Snacks,£1.40,£1.40,£1.65/100g,Each
910000554219,5032439100179,Food Cupboard,"Crisps, Nuts & Snacks",Penn State Sour Cream & Chive Sharing Pretzels,£1.25,£1.25,71.4p/100g,Each
1000214684821,7622201416119,Food Cupboard,Biscuits & Crackers,Barny Milk Soft Baked Bears 5pk,£1.00,£1.00,80.0p/100g,Each
1000317907097,8410076621238,Food Cupboard,Cereals & Cereal Bars,Fibre One 90 Calorie Cookies & Cream Flavour Bars,£2.90,£2.90,£4.03/100g,Each
1000317907233,8410076621221,Food Cupboard,Cereals & Cereal Bars,Fibre One 90 Calorie Caramel Protein High Fibre Bars,£2.90,£2.90,£4.03/100g,Each
1000317907339,72417191497,Food Cupboard,Biscuits & Crackers,The Skinny Cookie Co Choc Chip Thins,£1.00,£1.00,78.1p/100g,Each
1000317907027,5056315500532,Food Cupboard,Cereals & Cereal Bars,Skinny Crunch Chocolate Honeycomb Crunch Bars,£1.30,£1.30,£1.18/100g,Each
1000310030907,5056315500204,Food Cupboard,Biscuits & Crackers,Skinny Crunch Chocolate Orange Snack Bars Multipack,£1.00,£1.00,£1.00/100g,Each
1000317907273,5056315500556,Food Cupboard,Cereals & Cereal Bars,Skinny Crunch Chocolate Fruit & Nut Crunch Bars,£1.30,£1.30,£1.08/100g,Each
910001533680,5010035064798,Food Cupboard,Biscuits & Crackers,Fox's Chocolatey Milk Chocolate Biscuit Rounds,£1.00,£1.00,76.9p/100g,Each
910001074965,5010745055864,Food Cupboard,Biscuits & Crackers,Paterson's Clotted Cream Shortbread Fingers,£1.00,£1.00,33.3p/100g,Each
1000134959195,652655001101,Food Cupboard,Biscuits & Crackers,Border Beautifully Crafted Biscuits Lemon Drizzle Melts,£1.00,£1.00,66.7p/100g,Each
910001769916,4017100209239,Food Cupboard,Biscuits & Crackers,Bahlsen Choco Leibniz Milk Chocolate Biscuits,£1.00,£1.00,80.0p/100g,Each
21736,20337148,Food Cupboard,Biscuits & Crackers,ASDA Shortbread Fingers,£0.65,£0.65,30.9p/100g,Each
1000002928973,652655000654,Food Cupboard,Biscuits & Crackers,Border Sharing Pack,£3.00,£3.00,75.0p/100g,Each
1000002780540,5010035067188,Food Cupboard,Biscuits & Crackers,Fox's Chocolatey White Chocolate Biscuit Rounds,£1.00,£1.00,76.9p/100g,Each
1000134959173,652655001156,Food Cupboard,Biscuits & Crackers,Border Dark Chocolate Gingers,£1.75,£1.75,£1.17/100g,Each
1000214684777,7622201421700,Food Cupboard,Biscuits & Crackers,Cadbury Roundie Milk Chocolate Biscuits 6 Pack,£1.50,£1.50,83.3p/100g,Each
1000248705736,5010035068383,Food Cupboard,Biscuits & Crackers,Fox's Fabulous Half Coated Milk Chocolate Cookies,£1.80,£1.80,£1.03/100g,Each
1000224037962,5000168023519,Food Cupboard,Biscuits & Crackers,McVitie's V.I.Bs Classic Caramel Bliss Chocolate Digestive Biscuits,£1.80,£1.80,72.0p/100g,Each
910001755419,4017100287237,Food Cupboard,Biscuits & Crackers,Bahlsen Choco Leibniz Dark Chocolate Biscuits,£1.00,£1.00,80.0p/100g,Each
1000216902760,5012036001444,Food Cupboard,Biscuits & Crackers,Border Six Dark Chocolate Ginger Biscuits,£1.10,£1.10,76.4p/100g,Each
1000149472574,4017100206214,Food Cupboard,Biscuits & Crackers,Bahlsen Choco Leibniz White Chocolate Biscuits,£1.00,£1.00,80.0p/100g,Each
1000134959131,652655001132,Food Cupboard,Biscuits & Crackers,Border Beautifully Crafted Biscuits Light & Chocolatey Viennese Whirls,£1.75,£1.75,£1.17/100g,Each
910003136816,4017100290503,Food Cupboard,Biscuits & Crackers,Bahlsen Choco Leibniz Chocolate Orange Biscuits,£1.00,£1.00,80.0p/100g,Each
1082920,5017162001658,Food Cupboard,Biscuits & Crackers,FarmHouse Biscuits Ltd Honey and Oat,£1.25,£1.25,62.5p/100g,Each
1000214684836,7622201421885,Food Cupboard,Biscuits & Crackers,Cadbury Roundie White Chocolate Biscuits 6 Pack,£1.50,£1.50,83.3p/100g,Each
910002113510,5054070859223,Food Cupboard,Biscuits & Crackers,"ASDA Milk, White & Dark Chocolate Biscuit Selection",£3.50,£3.50,77.8p/100g,Each
34661,5010074534825,Food Cupboard,Biscuits & Crackers,Caxton Pink 'n' Whites Mallow Wafers 6 Pack,£0.50,£0.50,58.8p/100g,Each
1000314748619,5057172729029,Food Cupboard,Biscuits & Crackers,ASDA Lemon 5 Fibre Bars,£1.35,£1.35,£1.12/100g,Each
1000113394492,5000168214665,Food Cupboard,Biscuits & Crackers,McVitie's 6 Pack Iced Gems Fruit Flavour Iced Topped Biscuits,£1.25,£1.25,94.7p/100g,Each
1000314748771,5057172729043,Food Cupboard,Biscuits & Crackers,ASDA  Birthday Cake 5 Fibre Bars,£1.35,£1.35,£1.12/100g,Each
910001071297,5410126106763,Food Cupboard,Biscuits & Crackers,Lotus Biscoff The Original Caramelised Biscuit with Belgian Chocolate,£1.40,£1.40,90.9p/100g,Each
910000033505,5051413549605,Food Cupboard,Biscuits & Crackers,ASDA Smart Price Caramel Wafers,£0.53,£0.53,62.4p/100g,Each
910002404783,745092010932,Food Cupboard,Chocolates & Sweets,The Jelly Bean Factory 36 Gourmet Flavours ,£1.50,£1.50,£1.33/100g,Each
1000113394494,5057172092000,Food Cupboard,Chocolates & Sweets,ASDA Under the Sea Mix,£1.00,£1.00,66.7p/100g,Each
1000000985354,5012035952310,Food Cupboard,Chocolates & Sweets,Haribo Starmix Tub,£5.00,£5.00,50.0p/100g,Each
1000113394476,5057172092031,Food Cupboard,Chocolates & Sweets,ASDA Tropical Fruit Mix,£1.00,£1.00,66.7p/100g,Each
910003081507,5054781569589,Food Cupboard,Chocolates & Sweets,ASDA Dessert Flavour Cables,£1.00,£1.00,62.5p/100g,Each
910003080762,5054781569299,Food Cupboard,Chocolates & Sweets,ASDA Giant Shrimps & Bananas Foam Sweets,£0.90,£0.90,56.2p/100g,Each
1000009131752,5054781685623,Food Cupboard,Chocolates & Sweets,ASDA Strawberry Bon Bons Chewy Sweets,£0.75,£0.75,50.0p/100g,Each
1000319266385,5057172727537,Food Cupboard,Chocolates & Sweets,ASDA Extra Special 12 Chocolate Cup Collection,£3.50,£3.50,£1.62/100ml,Each
1000314748607,5057172729142,Food Cupboard,Biscuits & Crackers,ASDA Mini Jaffa Cakes,£1.00,£1.00,66.7p/100g,Each
1000311822866,3046920028059,Food Cupboard,Chocolates & Sweets,Lindt Crispy Milk Chocolate Sharing Bar,£2.00,£2.00,£1.60/100g,Each
1000107572027,7610400067317,Food Cupboard,Chocolates & Sweets,Lindt Les Grandes Milk Chocolate Hazelnut Bar,£3.00,£3.00,£2.00/100g,Each
1000311822978,3046920028035,Food Cupboard,Chocolates & Sweets,Lindt Chocolate Sharing Bar,£2.00,£2.00,£1.60/100g,Each
1000284510817,5000159537537,Food Cupboard,Chocolates & Sweets,M&M's Cookie Block,£1.50,£1.50,90.9p/100g,Each
1000268223075,7613287104083,Food Cupboard,Chocolates & Sweets,Smarties Orange Milk Chocolate Sharing Bar,£1.00,£1.00,£1.11/100g,Each
1000107813986,7622210584847,Food Cupboard,Chocolates & Sweets,Green & Black's Organic White Chocolate Bar,£2.00,£2.00,£2.22/100g,Each
1000294408812,5000159536097,Food Cupboard,Chocolates & Sweets,Galaxy Fusions Blonde Sea Salt Chocolate Bar,£1.50,£1.50,£1.50/100g,Each
