GTIN,Category,Sub Category,Product,Brand,Price,Unit Price,Unit,Offer
0829160799148,Home & Garden,Home Office,Hp Ink Cartridge Colour No 22  Bb,HP,27.0,0.0,each,
770009250651,Home & Garden,Kitchen,If You Care FSC Certified 13 Gallon Compostable Tall Kitchen Bags,If You Care,9.95,0.829,each,
5060512740783,Home & Garden,"BBQ, Garden & Outdoor Living",Job Done Moss Killer 1L,Job Done,5.0,0.0,each,
0067742222022,Home & Garden,Kitchen,Joie Corn Star Corn Holders,Joie,3.5,0.0,each,
0067742124159,Home & Garden,Kitchen,Joie Meow Bag Ties,Joie,2.5,0.0,each,
0067742124227,Home & Garden,Kitchen,Joie Meow Measuring Cups 3Pc,Joie,4.0,0.0,each,
5901135000482,World Foods,Mediterranean,Prymat Bay Leaves,Prymat,0.35,0.583,per 10g,
5027738014043,World Foods,Asian,Regal Classic Strawberry Snack Cakes ,Regal,1.25,0.5,per 100g,
5060388310103,World Foods,Halal,Shazan Select HMC Small Chicken Breast Fillet ,Shazan,4.3,9.56,per kg,
5026489491417,World Foods,Asian,Cofresh Jalfrezi Mix,Cofresh,0.7,0.35,per 100g,
5023751118065,Food Cupboard,"Rice, Pasta, Noodles & Pulses",Ko-Lee Medium Egg Noodles,Ko-Lee,1.5,4.0,per kg,
5015821159375,World Foods,Asian,Rajah Fennel,Rajah,1.75,0.583,per 100g,
5030039006945,World Foods,Asian,Shana Mixed Vegetable Paratha Parathas,Shana,1.75,0.438,each,
0040032123513,World Foods,African Caribbean,Sunshine Snacks Chee Zees Original ,Sunshine Snacks,0.6,1.33,per 100g,
5025820002824,World Foods,Mediterranean,Aleyna Pickled Chilli Peppers (440g),Aleyna,1.25,0.735,per 100g,
5099810323343,World Foods,Irish & American,Barrys Tea Irish Breakfast Tea Bags 80 Pack,Barrys,3.0,1.2,per 100g,
5057624591761,Vegan,Mains,Richmond 8 Vegan No Bacon Smoked Rashers,Richmond,2.7,18.0,per kg,
8001665712705,Fresh,Pizza & Pasta,La Famiglia Rana Classic Italian Recipe Kit Four Cheese Fusilli ,Giovanni Rana,4.0,10.78,per kg,
5730800723483,Fresh,"Milk, Eggs & Butter",Cocio Mint Chocolate Milk,Cocio,1.65,6.11,per litre,
5031396062339,Food Cupboard,Chocolate & Sweets,Bonds Turtley Love You Sweets,Bonds,2.0,1.0,per 100g,
7622201439095,Food Cupboard,Chocolate & Sweets,Cadbury Double Decker Duo Chocolate Bar,Cadbury,0.85,1.14,per 100g,
5000354914539,Food Cupboard,Morrison's Bakes It,Cadbury Fudge Flavour Icing,McVitie's,2.5,6.25,per kg,
7622201420284,Food Cupboard,Chocolate & Sweets,Cadbury Hazelnut Creme Hearts Chocolate Gift Card,Cadbury,2.0,1.75,per 100g,
5000382037774,World Foods,African Caribbean,KA Sparkling Pineapple Drink,KA,1.55,0.078,per 100ml,
5015821145040,World Foods,Asian,Rajah Haldi Ground Turmeric,Rajah,0.75,0.075,per 10g,
5020580019686,World Foods,Far Eastern,Thai Dragon Pad Thai Rice Noodles,Thai Dragon,1.2,0.6,per 100g,
5026489497617,World Foods,Asian,Cofresh Bombay Mix Hot,Cofresh,0.7,0.35,per 100g,
5036829750616,Vegan,Quick Meals ,Great Food       Moroccan Falafel ,Great Food,2.75,0.917,per 100g,
5060490400259,World Foods,Kosher,Love Corn Smoked BBQ,Love Corn,2.0,1.74,per 100g,
5024448558362,World Foods,Far Eastern,China Town Dim Sum Mix ,China Town,3.0,16.67,per kg,
5026489480121,World Foods,Asian,Cofresh Coconut Bar ,Cofresh,0.35,1.17,per 100g,
5026489499529,World Foods,Asian,Cofresh Peanut Brit Bites ,Cofresh,1.25,0.781,per 100g,
5997523329037,Food Cupboard,"Rice, Pasta, Noodles & Pulses",Nissin Soba Chili,Nissin,1.0,9.01,per kg,
5026489476391,World Foods,Asian,Cofresh Caramel & Sesame Peanuts,Cofresh,1.0,0.667,per 100g,
0041500888200,Food Cupboard,"Table Sauces, Condiments & Dressings",Franks Redhot Buffalo Wings Sauce,Franks,1.5,1.01,per 100ml,
5012427048508,Food Cupboard,"Tins, Cans & Packets",Fray Bentos Steak & Kidney Pudding,Fray Bentos,2.0,1.0,per 100g,
0000080136194,Food Cupboard,Chocolate & Sweets,Kinder Happy Hippos 5PK,Kinder,1.35,1.3,per 100g,
5060234981624,Food Cupboard,Morrison's Bakes It,Cake Decor Cake Pens Edible 8 Colours,Cake Decor,2.6,0.0,each,
8002210501300,Food Cupboard,Cooking Ingredients,Filippo Berio Olive Oil Classic ,Filippo Berio,7.25,0.725,per 100ml,
8002210118928,Food Cupboard,Cooking Ingredients,Filippo Berio Olive Oil Mild & Light In Colour,Filippo Berio,7.25,0.725,per 100ml,
8410134025398,Food Cupboard,Pickled Foods,"Fragata Stone In Beldi Dry, Salted, Greek Style Olives ",Fragata,1.65,0.66,per 100g,
5900562435010,World Foods,Eastern European,Sokolow Sopocka Slices,Sokolow,2.15,1.08,per 100g,
4002359634628,Food Cupboard,Cooking Sauces & Kits,Dolmio Bolognese Low Fat Pasta Sauce,Dolmio,1.8,0.36,per 100g,Buy 2 for £3
5000168137605,Food Cupboard,Biscuits & Crackers,Jacob's Savours Salt & Pepper Bakes,Jacob's,1.5,0.75,per 100g,Buy 2 for £2.50
5000354770326,Food Cupboard,Rice Pudding & Desserts,Angel Delight Butterscotch Flavour No Added Sugar Instant Dessert,Angel Delight,0.6,1.28,per 100g,Buy 2 for £1
8712566140688,Food Cupboard,Cooking Ingredients,Colman's Sausage Casserole Recipe Mix,Colman's,0.8,2.05,per 100g,Buy 4 for £2
5011553400112,Food Cupboard,Pickled Foods,Bartons Hand-Pickled Cauliflower ,Bartons,1.5,0.342,per 100g,
6006507005023,Food Cupboard,Cooking Ingredients,Cape Herb & Spice Rub Louisiana Cajun Seasoning,Cape Herb & Spice,3.0,3.0,per 100g,
8715000934737,Food Cupboard,"Tins, Cans & Packets",Carnation Light Condensed Milk Tin,Nestle,1.8,0.444,per 100g,
5010525017174,Food Cupboard,"Tins, Cans & Packets",Morrisons Vegetable Chilli ,Morrisons,1.5,0.383,per 100g,
6003770007099,Food Cupboard,"Table Sauces, Condiments & Dressings",Nando's Medium Marinade,Nando's,2.3,0.878,per 100g,
8714100392355,Food Cupboard,"Rice, Pasta, Noodles & Pulses",Pot Noodle BBQ Pulled Pork,Pot Noodle,0.6,6.666,per kg,"Offer price 60p, was £1"
5010251953036,The Best,Food Cupboard,Morrisons The Best Parmesan & Garlic Twists ,Morrisons The Best,1.65,1.65,per 100g,Buy 2 for £3
7613287195272,Food Cupboard,Breakfast Cereals Shop,Nestle Frosted Shreddies Cereal,Nestle,3.2,0.571,per 100g,Buy 2 for £4
5010251618157,Vegan,Food Cupboard ,Morrisons Monkey Nuts,Morrisons,1.0,0.5,per 100g,Buy 2 for £1.50
5050665028319,Food Cupboard,"Tins, Cans & Packets",Ainsley Harriott Cup Soup Szechuan Hot & Sour ,Ainsley Harriot,1.0,1.67,per 100g,
0016229001711,Food Cupboard,Cooking Sauces & Kits,Aroy-D Coconut Milk Lait De Coco ,Aroy-D,1.3,0.325,per 100ml,
5025042021757,World Foods,Asian,Fudco Roasted & Salted Jumbo Pistachios,Fudco,7.0,1.4,per 100g,
5010251952947,Food Cupboard,Biscuits & Crackers,Morrisons Peanut & Peanut Butter Nut Bars ,Morrisons,2.2,1.38,per 100g,
5010251736134,The Best,Food Cupboard,Morrisons The Best Fair Trade Ethiopian Ground Coffee,Morrisons The Best,3.5,1.54,per 100g,
5010251804086,Meat & Poultry,Seasonal,Morrisons British Pork Loin Medallions,Morrisons,3.5,9.21,per kg,
2331661000008,Freshly Prepared,Fresh From The Butcher,Morrisons The Best Braising Steak,Morrisons The Best,3.13,9.79,per kg,
5010525063638,Meat & Poultry,Beef,Morrisons 4 British Beef Quarter Pounders,Morrisons,2.5,5.51,per kg,
5010251755098,Meat & Poultry,Chicken,Morrisons Whole Chicken Large,Morrisons,4.15,2.44,per kg,
5000232859174,Food Cupboard,"Tins, Cans & Packets",Princes Cured Ham,Princes,2.9,0.892,per 100g,
5060311737885,Home & Garden,Kitchen,Beau & Elliot Dove Food Flask 400ml,Navigate,14.99,14.99,each,
5000354404009,Food Cupboard,"Rice, Pasta, Noodles & Pulses",Batchelors Pasta 'N' Sauce Cheese & Broccoli,Batchelors,0.75,7.58,per kg,Buy 5 for £3.50
5010251523185,Food Cupboard,Breakfast Cereals Shop,Morrisons Choco Hoops,Morrisons,0.99,0.264,per 100g,Buy 2 for £1.80
5010251601890,Vegan,Food Cupboard ,Morrisons Thai Jasmine Micro Rice,Morrisons,0.55,2.2,per kg,"Offer price 55p, was 59p"
5000137169613,Food Cupboard,Biscuits & Crackers,McVitie's Orange Club 8 Pack,Jacob's,1.0,0.5559,per 100g,"Offer price £1, was £1.45"
5010251745488,Drinks,Coffee,Morrisons The Best Columbian Coffee Beans,Morrisons The Best,3.5,1.54,per 100g,
8002270018213,Drinks,Water,San Pellegrino Sparkling Natural Mineral Water,San Pellegrino,1.5,0.15,per 100ml,
5060054134033,Drinks,Ambient Juice,Cawston Press Brilliant Beetroot Juice,Cawston Press,2.7,0.27,per 100ml,
7613036957120,Food Cupboard,"Tea, Coffee & Hot Drinks",Starbucks Nespresso Medium House Blend ,Starbucks,3.75,0.375,each,
5010251501213,Drinks,Coffee,Morrisons Decaff Full Roast Instant Coffee,Morrisons,3.45,1.73,per 100g,
3068320014067,Drinks,Water,evian Natural Mineral Water Sports Cap,Evian,1.1,0.147,per 100ml,
5026109009503,Drinks,Water,Radnor Splash Apple And Raspberry Flavoured Water,Radnor,0.75,0.1,per 100ml,
7613032590468,Pet Shop,Cats,Purina ONE Kitten Dry Cat Food Chicken & Wholegrain,Purina,4.3,5.3733,per kg,"Offer price £4.30, was £6.25"
5060184240000,Pet Shop,Dogs,Lily's Kitchen Chicken & Turkey Casserole,Lily's Kitchen,2.5,6.25,per kg,Buy 3 for £6.60
7613287211576,Pet Shop,Cats,Go-Cat Senior Chicken & Veg Dry Cat Food,Go Cat,2.0,2.67,per kg,"Offer price £2, was £2.25"
5010525088181,Value Shop,Price Cuts,Morrisons Cat Food Fish & Meat Chunks In Jelly,Morrisons,6.5,0.1357,per 100g,"Offer price £6.50, was £6.90"
5998749140352,Pet Shop,Dogs,Pedigree Rodeo Duos Adult Dog Treats Beef & Cheese 7 Chews,Pedigree,1.95,1.59,per 100g,Buy 3 for £3
5050360012408,Jubilee,Party,The English Cake Company Raspberry & White Chocolate Muffins,the english cake company,1.0,0.5,each,
5099823007766,Bakery & Cakes,"Cakes, Pies & Tarts",Lewis & Green Ripple Layer Cake,lewis&green,1.0,0.0,each,
5036334004365,Bakery & Cakes,"Wraps, Bagels, Pittas & Thins",Mission Deli Wheat & White Mini Wraps ,Mission,0.99,0.165,each,
5010251767237,The Best,Bakery & Cakes,Morrisons The Best Coffee Cake,Morrisons The Best,2.75,0.0,each,
5060195901334,Free From,Dairy Free & Plant Based,Genius Gluten Free Soft White Farmhouse Loaf,Genius,2.7,0.505,per 100g,
5000168002415,Bakery & Cakes,"Cakes, Pies & Tarts",McVitie's Lyle's Golden Syrup Cake,McVitie's,1.25,0.0,each,
5010251987697,Drinks,Coffee,Morrisons Sultana & Cherry Slab Cake,Morrisons,1.35,0.0,each,
5010251510819,Drinks,Kids & Lunchbox Drinks,Morrisons Pineapple Juice from Concentrate,Morrisons,0.95,0.158,per 100ml,
5010459005025,Drinks,Water,Highland Spring Still Water,Highland Spring,0.75,0.05,per 100ml,
7613034310477,Drinks,Coffee,Nescafe Gold Double Choc Mocha Instant Coffee x 8 Sachets,Nescafe,1.75,0.951,per 100g,
5010525100111,Drinks,Milk & Dairy Drinks,Morrisons Nourish Blueberry Drink,Morrisons,1.9,0.317,per 100g,
8410261160108,Drinks,Ambient Juice,Don Simon Orange Juice,Don Simon,1.2,1.2,per litre,
5025183071451,Inspiration,Party Shop,Cadbury Dairy Milk Flapjack Bites,Cadbury,2.0,0.125,each,Buy 2 for £3
5000221606307,Bakery & Cakes,"Cakes, Pies & Tarts",Mr Kipling  Carrot Cake Slices,Kipling,1.8,0.3,each,Buy 2 for £2.20
5010003063464,Bakery & Cakes,Bread,Hovis Granary Cob,Hovis,1.0,0.2224,per 100g,"Offer price £1, was £1.65"
5010044007816,Bakery & Cakes,Warburtons Shop - Sponsored,Warburtons Gluten Free 4 Crumpets,Warburtons,1.5,,,"Offer price £1.50, was £2"
5000168201139,Bakery & Cakes,"Cakes, Pies & Tarts",McVitie's Digestives Chocolate Slices,McVitie's,0.75,0.15,each,"Offer price 75p, was £1"
5010327325125,"Beer, Wines & Spirits",Whisky Shop - Sponsored,Glenfiddich 15 Year Old Single Malt Scotch Whisky ,Glenfiddich,37.0,52.8571,per litre,"Offer price £37, was £42"
5016840201298,"Beer, Wines & Spirits",Spirits & Liqueurs,Glens Platinum Premium Grain Vodka,Glen's,14.0,20.0013,per litre,"Offer price £14, was £15"
0688444500654,"Beer, Wines & Spirits",Ale,St Peters Plum Porter (ABV 5%) ,St Peters,1.85,3.7,per litre,Buy 4 products for the price of 3
5024993859822,"Beer, Wines & Spirits",Spirits & Liqueurs,WKD Mixed Alcoholic Ready to Drink Multipack,WKD,10.99,3.993,per litre,"Offer price £10.99, was £12"
5010251618621,"Beer, Wines & Spirits",Wine & Champagne,Wm Morrison Palo Cortado ,Morrisons,5.5,11.0,per 75cl,"Offer price £5.50, was £6.25"
5000299223017,Value Shop,Price Cuts,Captain Morgan's Spiced Gold,Captain Morgan,16.0,22.8612,per litre,"Offer price £16, was £17"
5010605153839,"Health, Wellbeing & Medicines",Vitamins & Supplements,Berocca Blackcurrant Effervescent Energy Vitamin Tablets,Berocca,4.75,0.317,each,
5010605153044,"Health, Wellbeing & Medicines",Vitamins & Supplements,Berocca Mango Effervescent Energy Vitamin Tablets,Berocca,4.75,0.317,each,
5011309586114,"Health, Wellbeing & Medicines",Medicated Skin & Hair,Cetraben Oatmeal Cream,Cetraben,9.0,4.74,per 100g,
8001090036629,"Health, Wellbeing & Medicines",Family Planning & Sexual Health,Clearblue Pregnancy Test Early Detection Test,Clearblue,11.0,5.5,each,
4084500477445,"Health, Wellbeing & Medicines",Family Planning & Sexual Health,Clearblue Pregnancy Test Rapid Detection 2 Tests,Clearblue,8.5,0.0,each,
5016075000055,"Health, Wellbeing & Medicines",Digestive Health,Colpermin IBS Relief Capsules 20 Sustained Release Capsules              ,Colpermin,6.2,0.31,each,
3574660277364,"Health, Wellbeing & Medicines","Ear, Eye and Mouth Care",Compeed Cold Sore Patch,Compeed,6.0,0.4,each,
5010525083360,Home & Garden,Kitchen,Morrisons Blush Ceramic Storage Jar,Morrisons,5.0,0.0,each,
5010525053905,Home & Garden,Candles & Home Fragrance,Morrisons Blush Frosted Glass Candle 8cm X 10cm,Morrisons,4.0,0.0,each,
5010525062068,Home & Garden,Dining,Morrisons Cafetiere & Mug Set Rose Gold,Morrisons,15.0,0.0,each,
5010525096018,Home & Garden,Bedroom,Morrisons Checked Grey Brushed Cotton King Duvet Set,Morrisons,23.0,0.0,each,
5010251935391,Home & Garden,Kitchen,Morrisons Clear Milk Bottle Shape Water Bottle With Lid,Morrisons,4.0,0.0,each,
5010058089785,"Health, Wellbeing & Medicines",Vitamins & Supplements,Vitabiotics Pregnacare Original Vitamin Capsules,Vitabiotics,4.0,0.133,each,
5000309007699,"Health, Wellbeing & Medicines",Pain Relief,Anadin Extra Soluble 12 Soluble Tablets,Anadin,3.0,0.0,each,
3574661411545,"Health, Wellbeing & Medicines",Medicated Skin & Hair,Aveeno Dermexa Daily Emollient Cream ,Aveeno,10.0,5.0,per 100ml,
5011842110722,"Health, Wellbeing & Medicines",Children's ,Bassetts Vitamin +Omega 3 Tropical 30's 7-11 Years,Bassetts,5.5,0.0,each,
5011501013548,"Health, Wellbeing & Medicines",Pain Relief,Deep Freeze Gel                   ,Deep Freeze,4.75,4.75,per 100g,
5000158065895,"Health, Wellbeing & Medicines",Digestive Health,Gaviscon Double Action Heartburn & Indigestion Liquid Mint Flavour,Gaviscon,8.5,2.83,per 100ml,
3574661433790,"Health, Wellbeing & Medicines",Digestive Health,Imodium Original Capsules,Imodium,5.5,0.458,each,
5010251495901,"Health, Wellbeing & Medicines","Cough, Cold & Flu",Morrisons Nasal Decongestant Spray,Morrisons,1.9,12.67,per 100ml,
5000158100589,"Health, Wellbeing & Medicines",Pain Relief,Nurofen for Children Strawberry Oral Suspension 3mths to 9yrs,Nurofen,3.85,3.85,per 100ml,
5000347007309,"Health, Wellbeing & Medicines",Allergy & Hay Fever Relief,Piriteze Allergy Syrup Sugar Free Banana Flavour,Piriteze,5.0,7.14,per 100ml,
5010251528357,"Health, Wellbeing & Medicines",First Aid,Morrisons Blister Plasters ,Morrisons,2.0,0.4,each,
5010251598268,"Health, Wellbeing & Medicines","Ear, Eye and Mouth Care",Morrisons Contact Lens Solution,Morrisons,4.0,1.6,per 100ml,
5000357105828,"Health, Wellbeing & Medicines","Cough, Cold & Flu",Fishermans Friend Original,Fisherman Friends,2.3,3.07,per 100g,
5000158066649,"Health, Wellbeing & Medicines",Digestive Health,Fybogel Hi Fibre Orange    ,Fybogel,3.5,0.35,each,
5000158071346,"Health, Wellbeing & Medicines",Digestive Health,Gaviscon Double Action Heartburn & Indigestion Mint Flavour Tablets,Gaviscon,5.25,0.219,each,
5000309007774,"Health, Wellbeing & Medicines",Pain Relief,Anadin Paracetamol      ,Anadin,1.5,0.094,each,
5027097407319,"Health, Wellbeing & Medicines",Digestive Health,Imodium Instants Tablets,Imodium,3.6,0.6,each,
0000050309610,"Health, Wellbeing & Medicines",Vitamins & Supplements,Centrum Multi Gummies Mixed 30 Gummies,Centrum,5.0,,,"Offer price £5, was £6.50"
5010724534861,"Health, Wellbeing & Medicines","Cough, Cold & Flu",Sterimar Congestion & Cold Symptom Relief,Sterimar,3.75,7.5,per 100ml,"Offer price £3.75, was £5"
5012131417003,"Health, Wellbeing & Medicines",Medicated Skin & Hair,Eurax Cream                       ,Eurax,3.0,10.0029,per 100g,"Offer price £3, was £3.50"
4987072011157,"Health, Wellbeing & Medicines",Children's ,Kool'N'Soothe Soft Gel Sheets,Kool'n'Soothe,1.3,,,"Offer price £1.30, was £2.60"
5011091102028,"Health, Wellbeing & Medicines",Medicated Skin & Hair,Oilatum Bath Formula,Oilatum,3.5,2.3333,per 100ml,"Offer price £3.50, was £5.25"
5410765003058,"Health, Wellbeing & Medicines",Foot Care,Wartner Wart & Verruca Cryo Freeze,Wartner,13.5,,,"Offer price £13.50, was £20"
3574661564142,"Health, Wellbeing & Medicines",Allergy & Hay Fever Relief,Benacort Steroid Nasal Spray,Benacort,6.0,60.0,per 100ml,"Offer price £6, was £8"
96195086,"Health, Wellbeing & Medicines",Family Planning & Sexual Health,BetterYou Pregnancy Daily Oral Spray,Better You,15.15,6.06,per 10ml,
96170830,"Health, Wellbeing & Medicines",Vitamins & Supplements,BetterYou Turmeric Daily Oral Spray,Better You,17.95,71.8,per 100ml,
5034839008307,"Health, Wellbeing & Medicines",Vitamins & Supplements,Bio-Synergy Beauty From Within Gummies,Bio-Synergy,26.3,0.438,each,
5034839008291,"Health, Wellbeing & Medicines",Vitamins & Supplements,Bio-Synergy Body Perfect Gummies,Bio-Synergy,26.3,0.438,each,
5034839000035,"Health, Wellbeing & Medicines",Sports Nutrition,Bio-Synergy Strawberry Whey Better Protein Powder,Bio-Synergy,38.49,5.13,per 100g,
5023652441033,"Health, Wellbeing & Medicines",Digestive Health,Bio360 Pro-100 Ultra Capsules from Natures Aid,Natures Aid,44.95,1.5,each,
5060216563886,"Health, Wellbeing & Medicines",Vitamins & Supplements,Bioglan Active Curcumin,Bioglan,24.99,0.833,each,
5060216564005,"Health, Wellbeing & Medicines",Vitamins & Supplements,Bioglan Active Magnesium Tablets,Bioglan,16.99,0.142,each,
5010251935001,ECO Shop,Household,Morrisons 640 ml Rectangular Glass Food Storage,Morrisons,5.0,0.0,each,
5010251971030,Jubilee,Picnic,Morrisons 6 Cup Jumbo Muffin Tin,Morrisons,5.5,0.0,each,
5010525109947,Home & Garden,Home Office,Morrisons A5 Plant Pot Notebook,Morrisons,1.5,0.0,each,
5010251782599,Home & Garden,Home Office,Morrisons Ball Point Pens Blue,Morrisons,1.19,0.298,each,
5010251972082,Home & Garden,Kitchen,Morrisons Big Bag Clips,Morrisons,2.0,1.0,each,
5010251761891,Home & Garden,"BBQ, Garden & Outdoor Living",Morrisons Bird Feeder,Morrisons,3.5,0.0,each,
5010525047232,Home & Garden,Living Room,Morrisons Blush Throw,Morrisons,5.0,0.0,each,
5010525102870,Home & Garden,"BBQ, Garden & Outdoor Living",Morrisons Bowls 4Pk,Morrisons,3.0,0.0,each,
5010525095998,Home & Garden,Bedroom,Morrisons Checked Grey Brushed Cotton Single Duvet Set,Morrisons,17.0,0.0,each,
5010525133461,Home & Garden,Bedroom,Morrisons Damask Jacquard Double Duvet Set,Morrisons,23.0,0.0,each,
5010525089676,Home & Garden,Home Office,Morrisons Dinosaur Camo Reporters Style Wiro Notebook,Morrisons,2.5,0.0,each,
5010525133287,Home & Garden,Bedroom,Morrisons Easy Care Woodland Transport Single Duvet Set,Morrisons,12.75,0.0,each,
5010525005256,"Beer, Wines & Spirits",Cider,Morrisons The Best Vintage Still Cider ,Morrisons The Best,5.0,2.22,per litre,
6009611450253,"Beer, Wines & Spirits",Wine & Champagne,Zalze Bush Vine Chenin Blanc     ,Zalze,7.25,7.25,per 75cl,
5028235014376,"Beer, Wines & Spirits",Wine & Champagne,Kingsland Portuguese Rose ,Kingsland,4.6,4.6,per 75cl,
6009706974411,"Beer, Wines & Spirits",Wine & Champagne,African Horizon Cape Red,African Horizon,11.99,4.0,per 75cl,
50213085,"Beer, Wines & Spirits",Ale,Guinness Draught Cans,Guinness,4.5,2.56,per litre,
8410013995422,"Beer, Wines & Spirits",Wine & Champagne,Codorniu Vintage Cava Brut,Codorniu,11.0,14.67,per litre,
5035766043812,"Beer, Wines & Spirits",Cider,Symonds Scrumpy Jack Premium British Cider Cans,Scrumpy Jack,4.25,2.41,per litre,
5010525027074,"Beer, Wines & Spirits",Wine & Champagne,Morrisons Pale Cream Sherry,Morrisons,7.5,5.63,per 75cl,
5010525163215,Frozen,Vegetarian & Vegan,Morrisons Chickenless Kiev,Morrisons,3.0,10.71,per kg,
5010525123363,Frozen,"Ice Cream, Desserts & Fruits",Morrisons Pina Colada Mix ,Morrisons,1.5,4.29,per kg,
5010251464044,Frozen,Vegetables & Sides,Morrisons Cauliflower & Broccoli Mix,Morrisons,0.99,0.99,per kg,
5000232028709,Frozen,Ready Meals,Princes Indian-Style Tandoori Chicken Kebabs ,Princes,3.75,14.42,per kg,
8000920401170,Frozen,"Ice Cream, Desserts & Fruits",Walls Calippo Orange   ,Walls,1.1,1.05,per 100ml,
5010525123462,Frozen,"Ice Cream, Desserts & Fruits",Morrisons Passion Fruit Cheese Cake,Morrisons,1.5,0.333,per 100g,
5010525123387,Frozen,"Ice Cream, Desserts & Fruits",Morrisons Pineapple,Morrisons,1.99,4.42,per kg,
5010251748977,Frozen,Easy Meal Times,Morrisons The Best Honey Roast Parsnips  ,Morrisons The Best,2.25,1.88,per 500g,
5010251930822,Frozen,"Ice Cream, Desserts & Fruits",Morrisons Low Calorie High Protein Choc Chip Cookie Dough Ice Cream,Morrisons,2.5,5.21,per litre,
8714100684764,Frozen,"Ice Cream, Desserts & Fruits",Magnum Double Raspberry Ice Cream Sticks,Magnum,4.0,1.52,per 100ml,
5010525050966,Frozen,Vegetables & Sides,Morrisons Ratatouille,Morrisons,2.0,4.0,per kg,
5010525024165,Frozen,Pies,Morrisons Steak Family Pie,Morrisons,2.6,3.71,per kg,
