Product Code,Desc,Wholesale Size,Order Size,Pack Size,Retail EAN,Vat Rate,Brand,Price Promo,Image URL,Subcat,Category,RSP,POR,Calculated Wholesale Price,Calculated Wholesale Price (Corrected VAT),Multi Buy,Multi Buy Mechanic,Date Scraped
54918,Appletiser 750ml,750ml × 12 × 1,12,750ml,50117726166915	,Standard,Appletiser,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/6001048000902.jpg,Soft Drinks,Grocery,£3.69,15.20%,37.55,39.58,NO,NA,16-08-2022
453156,Walkers Baked Sea Salt Snacks 37.5g,37.5g × 32 × 1,32,37.5g,5000328877655	,Standard,Walkers,NO,https://www.bestwaywholesale.co.uk/img/products/1000/5/5000328877655.jpg,Crisps & Snacks,Grocery,£0.76,30.98%,16.79,21.2,NO,NA,16-08-2022
453145,Walkers Baked Salt & Vinegar Snacks 37.5g,Bag × 32 × 1,32,Bag,5000328555584	,Standard,Walkers,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/5000328555584.jpg,Crisps & Snacks,Grocery,£0.76,30.98%,16.79,21.2,NO,NA,16-08-2022
417446,Rentokil Rat & Mouse Weatherproof Blocks Tub of 10,10s × 1,1,10s,5012607008322	,Standard,Rentokil,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/5012607008322.jpg,Retail & Professional Cleaners,Grocery,£11.99,54.96%,5.4,5.49,NO,NA,16-08-2022
417435,Rentokil Rat Killer Grain Bait 3 sachet,3sachet × 1,1,3sachet,5012607008544	,Standard,Rentokil,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/5012607008544.jpg,Retail & Professional Cleaners,Grocery,£9.99,54.47%,4.55,4.64,NO,NA,16-08-2022
415385,Fibre One 90 Calorie Chocolate Fudge Brownies 5 x 24g,5pk × 5 × 1,5,5pk,8410076620002	,Exempt,Fibre One,NO,https://www.bestwaywholesale.co.uk/img/products/1000/0/8410076621030.jpg,Cereals,Grocery,£2.89,21.87%,11.29,11.29,NO,NA,16-08-2022
413745,Cypressa Greek Mixed Olives Flavoured with Garlic & Herbs 315g,315g × 6 × 1,6,315g,5000362211163	,Exempt,Cypressa,NO,https://www.bestwaywholesale.co.uk/img/products/1000/3/5000362211163.jpg,Pickles & Sauces,Grocery,£1.79,29.33%,7.59,7.59,NO,NA,16-08-2022
413734,Cypressa Greek Halkidiki Pitted Green Olives Flavoured with Garlic Red Pepper & Herbs 315g,315g × 6 × 1,6,315g,5000362211156	,Exempt,Cypressa,NO,https://www.bestwaywholesale.co.uk/img/products/1000/6/5000362211156.jpg,Pickles & Sauces,Grocery,£1.49,25.17%,6.69,6.69,NO,NA,16-08-2022
411905,Dr. Oetker Red Food Colour Gel 15g,15g × 6 × 1,6,15g,15000254020863	,Exempt,Dr. Oetker,NO,https://www.bestwaywholesale.co.uk/img/products/1000/7/96168967.jpg,Homebake,Grocery,£1.89,30.42%,7.89,7.89,NO,NA,16-08-2022
407565,San Benedetto Prima Spremitura Clementina 330ml Cans,330ml × 24 × 1,24,330ml,18001620017422	,Standard,San Benedetto,YES,https://www.bestwaywholesale.co.uk/img/products/1000/5/8001620017425.jpg,Soft Drinks,Grocery,£1.05,55.77%,11.15,13.27,NO,NA,16-08-2022
37861,Spontex Specialist 6 Non Scratch Sponge Scourers,6pk × 1,1,6pk,3384120178342	,Standard,Specialist,NO,https://www.bestwaywholesale.co.uk/img/products/1000/5/3384126080175.jpg,Retail & Professional Cleaners,Grocery,£4.99,28.10%,3.59,3.73,NO,NA,16-08-2022
37848,Spontex Specialist 10 Sponge Cloths,10pk × 1,1,10pk,3384120178328	,Standard,Specialist,NO,https://www.bestwaywholesale.co.uk/img/products/1000/3/3384122491173.jpg,Retail & Professional Cleaners,Grocery,£5.99,28.08%,4.31,4.45,NO,NA,16-08-2022
371261,Weetabix Cereal 72 Pack,72s × 1,1,72s,5010029000856	,Exempt,Weetabix,NO,https://www.bestwaywholesale.co.uk/img/products/1000/6/5010029000856.jpg,Cereals,Grocery,NA,NA,NA,NA,NO,NA,16-08-2022
353528,White Pearl Pizza Flour,16Kg × 1,1,16Kg,5027876058022	,Exempt,NA,YES,https://www.bestwaywholesale.co.uk/img/products/full/upl/353528.jpg,Homebake,Grocery,NA,NA,NA,NA,NO,NA,16-08-2022
338187,Bodrum Farm Selection Green Hot Pepper 630g,720g × 6 × 1,6,720g,5060050976668	,Exempt,NA,YES,/img/products/no-image.png,World Foods,Grocery,£2.32,46.19%,7.49,7.49,NO,NA,16-08-2022
332287,Flash All-Purpose Cleaner Lemon,5Ltr × 1,1,5Ltr,5000174004113	,Standard,Flash,YES,https://www.bestwaywholesale.co.uk/img/products/1000/1/5413149200111.jpg,Retail & Professional Cleaners,Grocery,NA,NA,NA,NA,NO,NA,16-08-2022
29928,Lyle's Golden Syrup Breakfast 340g,340g × 6 × 1,6,340g,5010115111206	,Exempt,Lyle's,NO,https://www.bestwaywholesale.co.uk/img/products/1000/5/5010115811205.jpg,Preserves & Spreads,Grocery,£1.79,23.74%,8.19,8.19,NO,NA,16-08-2022
274168,White Pearl Sesame Seeds 100g,100g × 10 × 1,10,100g,5027876016015	,Exempt,White Pearl,YES,https://www.bestwaywholesale.co.uk/img/products/1000/5/5027876016015.jpg,Condiments Herbs & Spices,Grocery,£0.79,30.51%,5.49,5.49,NO,NA,16-08-2022
26647,Canderel 100 Tablets 8.5g,100g × 10 × 1,10,100g,17640110705893	,Exempt,Canderel,NO,https://www.bestwaywholesale.co.uk/img/products/1000/0/7640110700020.jpg,Sugar & Sweeteners,Grocery,£1.89,29.68%,13.29,13.29,NO,NA,16-08-2022
263395,Essentially Catering Cranberry Juice,1Ltr × 12 × 1,12,1Ltr,5054073036461	,Standard,NA,YES,/img/products/no-image.png,Soft Drinks,Grocery,NA,NA,NA,NA,NO,NA,16-08-2022
257760,SMA® PRO Follow-on Milk 6 mth+ 800g,800g × 1,1,800g,7613035477742	,Exempt,SMA,NO,https://www.bestwaywholesale.co.uk/img/products/1000/8/7613038484938.jpg,Baby Products,Grocery,£13.29,19.87%,10.65,10.65,NO,NA,16-08-2022
250625,Crucials Burger Sauce Dip 1 Litre,1Ltr × 10,10,1Ltr,5060060385191	,Exempt,Crucials,YES,https://www.bestwaywholesale.co.uk/img/products/1000/1/5060060387171.jpg,Pickles & Sauces,Grocery,NA,NA,NA,NA,NO,NA,16-08-2022
250243,Tropical Sun Sardines in Sunflower Oil 125g,125g × 12 × 1,12,125g,5029788181249	,Exempt,Tropical Sun,NO,https://www.bestwaywholesale.co.uk/img/products/1000/9/5029788181249.jpg,World Foods,Grocery,£1.19,37.05%,8.99,8.99,NO,NA,16-08-2022
247611,Ginni Roasted Salted Pistachio,150g × 6,6,150g,5016096123559	,Exempt,NA,NO,/img/products/no-image.png,Crisps & Snacks,Grocery,£3.99,33.21%,15.99,15.99,NO,NA,16-08-2022
219062,Rajah Fish Seasoning 100g,100g × 10 × 1,10,100g,5015821145309	,Exempt,Rajah,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/219062.jpg,World Foods,Grocery,£0.69,27.68%,4.99,4.99,NO,NA,16-08-2022
219005,Rajah Haldi Ground Turmeric 100g,100g × 10 × 1,10,100g,5015821145040	,Exempt,Rajah,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/219005.jpg,World Foods,Grocery,£0.79,39.37%,4.79,4.79,NO,NA,16-08-2022
218953,Rajah Chilli Powder 100g,100g × 10 × 1,10,100g,5015821145064	,Exempt,Rajah,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/218953.jpg,World Foods,Grocery,£0.65,14.0%,5.59,5.59,NO,NA,16-08-2022
19760,Essentially Catering Mayonnaise 5L,5Ltr × 1,1,5Ltr,5027876246245	,Exempt,Essentially Catering,YES,https://www.bestwaywholesale.co.uk/img/products/1000/5/5027876246245.jpg,Pickles & Sauces,Grocery,NA,NA,NA,NA,NO,NA,16-08-2022
157711,Diet Pepsi Cola Bottle 1.5L,1.5Ltr × 12 × 1,12,1.5Ltr,4060800002211	,Standard,Pepsi,YES,https://www.bestwaywholesale.co.uk/img/products/full/upl/157711.jpg,Soft Drinks,Grocery,£1.79,37.49%,13.43,14.93,NO,NA,16-08-2022
151555,White Pearl Broken Basmati Rice 10kg,10Kg × 1,1,10Kg,5021664151599	,Exempt,White Pearl,NO,https://www.bestwaywholesale.co.uk/img/products/1000/9/5021664151599.jpg,Dried Veg Rice & Pulses,Grocery,NA,NA,NA,NA,NO,NA,16-08-2022
340417,"Vimto Raspberry, Orange & Passionfruit 500ml",500ml × 12 × 1,12,500ml,5010438014536	,Standard,Vimto,NO,https://www.bestwaywholesale.co.uk/img/products/1000/6/5010438014536.jpg,Soft Drinks,Grocery,£1.00,25.11%,8.99,10.78,NO,NA,16-08-2022
337675,Best-One Thick Bleach Original Blue 2 Litre,2Ltr × 6 × 1,6,2Ltr,5054073042332	,Standard,Best-One,NO,https://www.bestwaywholesale.co.uk/img/products/1000/9/5054073042349.jpg,Retail & Professional Cleaners,Grocery,£1.35,30.52%,5.63,6.46,NO,NA,16-08-2022
327837,Best-One Pasta Sauce Mushroom 420g,420g × 6 × 1,6,420g,5054073040802	,Exempt,Best-One,NO,https://www.bestwaywholesale.co.uk/img/products/1000/9/5054073040819.jpg,Cooking Sauces & Purees,Grocery,£1.00,30.17%,4.19,4.19,NO,NA,16-08-2022
263340,Fox's Favourites 365g,365g × 6 × 1,6,365g,5010035065931	,Exempt,NA,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/263340.jpg,Biscuits,Grocery,£2.00,20.92%,9.49,9.49,NO,NA,16-08-2022
162252,Levi Roots Jamaican Sunset with Refreshing Watermelon and Guava 500ml,500ml × 12 × 1,12,500ml,5010438004438	,Standard,Levi Roots,NO,https://www.bestwaywholesale.co.uk/img/products/1000/8/5010438004438.jpg,Soft Drinks,Grocery,£1.00,30.10%,8.39,10.07,NO,NA,16-08-2022
999397,Lion Original Piri Piri Hot Sauce 2.27 Litres,2.2Ltr × 2,2,2.2Ltr,5010285102387	,Exempt,Lion,NO,https://www.bestwaywholesale.co.uk/img/products/1000/7/5010285102387.jpg,Cooking Sauces & Purees,Grocery,NA,NA,NA,NA,NO,NA,16-08-2022
97910,White Pearl Semolina Fine 500g,500g × 10 × 1,10,500g,5027876048696	,Exempt,White Pearl,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/5027876048702.jpg,Homebake,Grocery,£1.19,16.05%,9.99,9.99,NO,NA,16-08-2022
974396,TROPICAL SUN Chicken Seasoning 100g,100g × 12 × 1,12,100g,5029788100257	,Exempt,Tropical Sun,NO,https://www.bestwaywholesale.co.uk/img/products/1000/7/5029788100257.jpg,World Foods,Grocery,£0.99,32.75%,7.99,7.99,NO,NA,16-08-2022
863713,Patak's Garam Masala Spice Paste 283g,283g × 6 × 1,6,283g,5011308001953	,Exempt,Patak's,NO,https://www.bestwaywholesale.co.uk/img/products/1000/3/5011308001953.jpg,Cooking Sauces & Purees,Grocery,£2.85,19.36%,13.79,13.79,NO,NA,16-08-2022
824905,White Pearl Urid Whole 2kg,2Kg × 1,1,2Kg,5021664824905	,Exempt,White Pearl,NO,https://www.bestwaywholesale.co.uk/img/products/1000/3/5021664824943.jpg,Dried Veg Rice & Pulses,Grocery,NA,NA,NA,NA,NO,NA,16-08-2022
803068,H-P 1/2 Pint Tumblers,50s × 1,1,50s,5056141806389	,Standard,NA,YES,/img/products/no-image.png,Hot Beverages,Grocery,NA,NA,NA,NA,NO,NA,16-08-2022
787754,Schwartz Mixed Herbs 11g,11g × 6 × 1,6,11g,15000225057737	,Exempt,Schwartz,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/787754.jpg,Condiments Herbs & Spices,Grocery,£1.89,29.55%,7.99,7.99,NO,NA,16-08-2022
796850,Bakers Small Dog with Tasty Beef & Country Vegetables 1.1kg,1.1Kg × 1,1,1.1Kg,8445290459909	,Standard,Bakers,NO,https://www.bestwaywholesale.co.uk/img/products/1000/6/8445290459916.jpg,Petfoods,Grocery,£3.49,24.70%,2.63,2.78,NO,NA,16-08-2022
787708,Frank's RedHot Buffalo Wings Sauce 148ml,148ml × 6 × 1,6,148ml,41500888200	,Exempt,Frank's,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/787708.jpg,World Foods,Grocery,£1.89,29.55%,7.99,7.99,NO,NA,16-08-2022
786156,Bestone Lavender Mist Powder PM £1.39,13Wash × 6 × 1,6,13Wash,5054073086213	,Standard,NA,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/786156.jpg,Laundry,Grocery,£1.39,30.22%,5.82,6.66,NO,NA,16-08-2022
774692,Sharwood's Onion Bhaji Mix & Raita Dip Seasoning 110g,110g × 7 × 1,7,110g,5000117924294	,Exempt,Sharwood's,YES,https://www.bestwaywholesale.co.uk/img/products/1000/0/5000354918230.jpg,Gravy Stuffing & Sauce Mixes,Grocery,£1.99,34.03%,9.19,9.19,NO,NA,16-08-2022
768800,NEUTROGENA® Norwegian Formula Concentrated Unscented Hand Cream 50ml,50ml × 6 × 1,6,50ml,3574660116946	,Standard,Neutrogena,NO,https://www.bestwaywholesale.co.uk/img/products/1000/9/8002110383709.jpg,Toiletries,Grocery,£4.19,42.48%,14.46,15.15,NO,NA,16-08-2022
764087,Ariel Allin1 Pods Regular 100 Washes,100s × 1,1,100s,8006540345061	,Standard,Ariel,NO,https://www.bestwaywholesale.co.uk/img/products/1000/1/8006540345061.jpg,Laundry,Grocery,NA,NA,NA,NA,NO,NA,16-08-2022
763591,Bahlsen Choco Leibniz 2 Pack Milk 27.5g,2pk × 30 × 1,30,2pk,4017100210556	,Standard,Bahlsen,NO,https://www.bestwaywholesale.co.uk/img/products/1000/1/4017100421051.jpg,Biscuits,Grocery,£0.50,38.80%,9.18,12.85,NO,NA,16-08-2022
759950,Coca-Cola Original Taste 1.75L,1.75Ltr × 6 × 1,6,1.75Ltr,5017726160135	,Standard,Coca-Cola,NO,https://www.bestwaywholesale.co.uk/img/products/1000/9/5449000130389.jpg,Soft Drinks,Grocery,£3.65,31.56%,14.99,15.81,NO,NA,16-08-2022
757632,Benylin Cold & Flu Max Strength Capsules 16 Capsules,16s × 6 × 1,6,16s,5010123729981	,Standard,Benylin,NO,https://www.bestwaywholesale.co.uk/img/products/1000/1/5010123729981.jpg,Medicines,Grocery,£4.50,46.71%,14.39,15.03,NO,NA,16-08-2022
756791,Bisto Chicken Casserole Seasoning Mix 170g,170g × 6 × 1,6,170g,5000117917494	,Exempt,Bisto,NO,https://www.bestwaywholesale.co.uk/img/products/1000/8/5000354913488.jpg,Gravy Stuffing & Sauce Mixes,Grocery,£1.85,21.17%,8.75,8.75,NO,NA,16-08-2022
754277,Walkers Quavers Cheese Multipack Snacks 12x16g,16.4g × 15,15,16.4g,5000328681375	,Standard,Walkers,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/5000328868394.jpg,Crisps & Snacks,Grocery,£3.45,30.78%,35.82,37.9,NO,NA,16-08-2022
728706,Greenfields Curry Leaves 12g,12g × 6 × 1,6,12g,5027906011652	,Exempt,Greenfields,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/5027906011652.jpg,Condiments Herbs & Spices,Grocery,£1.09,13.0%,5.69,5.69,NO,NA,16-08-2022
728417,Coca-Cola Zero Sugar 1.25L,1.25Ltr × 12 × 1,12,1.25Ltr,5017726175801	,Standard,Coca-Cola,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/5449000133724.jpg,Soft Drinks,Grocery,£2.25,18.72%,21.95,23.9,NO,NA,16-08-2022
718814,Nandos Mild Perinaise PM £2.15,265g × 6 × 1,6,265g,16003770009090	,Exempt,NA,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/718814.jpg,Pickles & Sauces,Grocery,£2.15,22.56%,9.99,9.99,NO,NA,16-08-2022
694664,D'Aucy Baby Carrots 400g,400g × 12 × 1,12,400g,3017800194904	,Exempt,D'Aucy,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/3017800194904.jpg,Canned Vegetables,Grocery,£1.19,26.13%,10.55,10.55,NO,NA,16-08-2022
690016,200 Nappy Bags,200s × 12 × 4,12,200s,5031413954326	,Standard,NA,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/690016.jpg,Baby Products,Grocery,£1.69,30.05%,14.19,15.86,NO,NA,16-08-2022
680214,Domestos Pro Formula Kitchen Degreaser 750ml,750ml × 1,1,750ml,7615400792054	,Standard,Domestos,YES,https://www.bestwaywholesale.co.uk/img/products/1000/1/7615400792061.jpg,Retail & Professional Cleaners,Grocery,£2.99,12.11%,2.63,2.8,NO,NA,16-08-2022
680193,Domestos Pro Formula Glass & Multi Surface 750ml,750ml × 1,1,750ml,7615400792443	,Standard,Domestos,YES,https://www.bestwaywholesale.co.uk/img/products/1000/0/7615400792450.jpg,Retail & Professional Cleaners,Grocery,£2.99,12.11%,2.63,2.8,NO,NA,16-08-2022
671242,Shan Tandoori Masala Recipe & Seasoning Mix 50g,50g × 12 × 1,12,50g,40788821030014	,Exempt,Shan,NO,https://www.bestwaywholesale.co.uk/img/products/1000/6/788821030016.jpg,Condiments Herbs & Spices,Grocery,£0.99,32.75%,7.99,7.99,NO,NA,16-08-2022
670855,Shan Chicken Masala Recipe & Seasoning Mix 50g,50g × 12 × 1,12,50g,40788821007146	,Exempt,Shan,NO,https://www.bestwaywholesale.co.uk/img/products/1000/8/788821007148.jpg,Condiments Herbs & Spices,Grocery,£0.99,32.75%,7.99,7.99,NO,NA,16-08-2022
658801,Shan Recipe & Seasoning Mix Special Bombay Biryani 60g,65g × 12 × 1,12,65g,40788821001144	,Exempt,Shan,NO,https://www.bestwaywholesale.co.uk/img/products/1000/6/788821001146.jpg,Gravy Stuffing & Sauce Mixes,Grocery,£0.99,32.75%,7.99,7.99,NO,NA,16-08-2022
644801,Surf Pro Formula Professional White 8.45kg,130Wash × 1,1,130Wash,7615400787722	,Standard,Surf,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/7615400787722.jpg,Laundry,Grocery,NA,NA,NA,NA,NO,NA,16-08-2022
630502,White Pearl Kalonji Onion Seeds 100g,100g × 10 × 1,10,100g,5027876011171	,Exempt,White Pearl,YES,https://www.bestwaywholesale.co.uk/img/products/1000/2/5027876027202.jpg,Condiments Herbs & Spices,Grocery,£1.19,38.74%,7.29,7.29,NO,NA,16-08-2022
627300,White Pearl Chick Peas 500g,500g × 10 × 1,10,500g,5021664825551	,Exempt,White Pearl,NO,https://www.bestwaywholesale.co.uk/img/products/1000/1/5021664825551.jpg,Dried Veg Rice & Pulses,Grocery,£1.69,29.05%,11.99,11.99,NO,NA,16-08-2022
625603,White Pearl Chilli Powder 100g,100g × 10 × 1,10,100g,5027876010754	,Exempt,White Pearl,NO,https://www.bestwaywholesale.co.uk/img/products/1000/7/5027876022047.jpg,Condiments Herbs & Spices,Grocery,£0.99,29.39%,6.99,6.99,NO,NA,16-08-2022
624309,White Pearl Extra Hot Chilli Powder 100g,100g × 10 × 1,10,100g,5027876010730	,Exempt,White Pearl,YES,https://www.bestwaywholesale.co.uk/img/products/1000/8/5027876026908.jpg,Condiments Herbs & Spices,Grocery,£0.99,34.44%,6.49,6.49,NO,NA,16-08-2022
594730,White Pearl White Grape & Peach Non-Alcoholic Sparkling Juice Drink 750ml,750ml × 6,6,750ml,5054073080181	,Standard,White Pearl,YES,https://www.bestwaywholesale.co.uk/img/products/1000/1/5054073080181.jpg,Soft Drinks,Grocery,£1.99,34.78%,7.79,8.57,NO,NA,16-08-2022
594730,White Pearl White Grape & Peach Non-Alcoholic Sparkling Juice Drink 750ml,750ml × 1,1,750ml,5054073080181	,Standard,White Pearl,YES,https://www.bestwaywholesale.co.uk/img/products/1000/1/5054073080181.jpg,Soft Drinks,Grocery,£1.99,22.21%,1.55,1.7,NO,NA,16-08-2022
580946,Flash Professional Multi-Purpose Cleaner With Bleach 750ML,750ml × 1,1,750ml,5413149888982	,Standard,Flash,YES,https://www.bestwaywholesale.co.uk/img/products/1000/7/8001841522487.jpg,Retail & Professional Cleaners,Grocery,NA,NA,NA,NA,NO,NA,16-08-2022
547866,Stagg Low Fat Vegetable Chili Medium 400g,400g × 6 × 1,6,400g,71106061877	,Exempt,NA,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/547866.jpg,Canned Meat,Grocery,£2.79,23.0%,12.89,12.89,NO,NA,16-08-2022
477633,Spontex 2 Washups Sponge Scourers,2pk × 6 × 8,6,2pk,3384120184503	,Standard,Spontex,NO,https://www.bestwaywholesale.co.uk/img/products/1000/7/5010071810007.jpg,Retail & Professional Cleaners,Grocery,£1.00,45.03%,3.3,3.96,NO,NA,16-08-2022
439594,Grace Mackerel Tomato Sauce,200g × 12 × 1,12,200g,5035139218274	,Exempt,NA,NO,/img/products/no-image.png,Canned Fish,Grocery,£1.29,29.01%,10.99,10.99,NO,NA,16-08-2022
422396,Bestone Stockinette Dishcloth PM 99p,10Roll × 10 × 10,10,10Roll,5054073076771	,Standard,NA,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/422396.jpg,Retail & Professional Cleaners,Grocery,£0.99,28.74%,7.05,8.48,NO,NA,16-08-2022
418688,PG tips 1100 One Cup Catering Tea Bags,1100s × 2,2,1100s,8714100900093	,Exempt,PG Tips,YES,https://www.bestwaywholesale.co.uk/img/products/1000/3/8714100900093.jpg,Hot Beverages,Grocery,NA,NA,NA,NA,NO,NA,16-08-2022
418688,PG tips 1100 One Cup Catering Tea Bags,1100s × 1,1,1100s,8714100900093	,Exempt,PG Tips,YES,https://www.bestwaywholesale.co.uk/img/products/1000/3/8714100900093.jpg,Hot Beverages,Grocery,NA,NA,NA,NA,NO,NA,16-08-2022
402044,Nescafe Gold Latte Instant Coffee 8 x 15.5g Sachets,8s × 6 × 1,6,8s,5011546164250	,Exempt,Nescafé,NO,https://www.bestwaywholesale.co.uk/img/products/1000/8/7613287074638.jpg,Hot Beverages,Grocery,£3.00,25.06%,13.49,13.49,NO,NA,16-08-2022
392043,Essentially Café Gourmet Fairtrade Espresso Beans 1kg,1Kg × 1,1,1Kg,5054073045869	,Exempt,Essentially Café,YES,https://www.bestwaywholesale.co.uk/img/products/1000/3/5054073045913.jpg,Hot Beverages,Grocery,NA,NA,NA,NA,NO,NA,16-08-2022
387594,Bahlsen Hit Vanilla Flavour 220g,220g × 12 × 1,12,220g,4017100491986	,Exempt,Bahlsen,NO,https://www.bestwaywholesale.co.uk/img/products/1000/5/4017100919855.jpg,Biscuits,Grocery,£1.19,30.75%,9.89,9.89,NO,NA,16-08-2022
383325,Yazoo Strawberry Milk Drink 1L,1Ltr × 6,6,1Ltr,5410438040199	,Exempt,Yazoo,NO,https://www.bestwaywholesale.co.uk/img/products/1000/9/5410438040199.jpg,Soft Drinks,Grocery,£1.69,36.98%,6.39,6.39,NO,NA,16-08-2022
383325,Yazoo Strawberry Milk Drink 1L,1Ltr × 1,1,1Ltr,5410438040199	,Exempt,Yazoo,NO,https://www.bestwaywholesale.co.uk/img/products/1000/9/5410438040199.jpg,Soft Drinks,Grocery,£1.69,35.50%,1.09,1.09,NO,NA,16-08-2022
379175,Healthy Mix,Sgl × 10 × 1,10,Sgl,501096123849	,Standard,NA,NO,/img/products/no-image.png,Crisps & Snacks,Grocery,£0.89,9.80%,8.03,9.83,NO,NA,16-08-2022
37861,Spontex Specialist 6 Non Scratch Sponge Scourers,6pk × 8,8,6pk,3384120178342	,Standard,Specialist,NO,https://www.bestwaywholesale.co.uk/img/products/1000/5/3384126080175.jpg,Retail & Professional Cleaners,Grocery,£4.99,30.89%,27.59,28.69,NO,NA,16-08-2022
350633,Wisdom Quantum Clean + Whitening Toothbrush Medium,Sgl × 10 × 1,10,Sgl,5028763009592	,Standard,Wisdom,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/5028763009592.jpg,Toiletries,Grocery,£1.99,30.71%,13.79,15.17,NO,NA,16-08-2022
342913,White Pearl Spinach Purée 795g,795g × 12 × 1,12,795g,5027876022894	,Exempt,White Pearl,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/5027876022894.jpg,Canned Vegetables,Grocery,£1.49,30.15%,12.49,12.49,NO,NA,16-08-2022
306074,Fanta Orange 150ml,150ml × 24 × 1,24,150ml,5017726115616	,Standard,Fanta,NO,https://www.bestwaywholesale.co.uk/img/products/1000/8/54492578.jpg,Soft Drinks,Grocery,£0.69,29.06%,11.75,15.15,NO,NA,16-08-2022
285685,Twinings The Earl Grey Decaffeinated 50 Tea Bags 125g,50s × 4 × 1,4,50s,70177046972	,Exempt,Twinings,NO,https://www.bestwaywholesale.co.uk/img/products/1000/2/70177046972.jpg,Hot Beverages,Grocery,£5.19,27.79%,14.99,14.99,NO,NA,16-08-2022
260935,Heinz BBQ Sauce Top Down,220ml × 8 × 1,8,220ml,8410066126590	,Exempt,NA,NO,/img/products/no-image.png,Pickles & Sauces,Grocery,NA,NA,NA,NA,NO,NA,16-08-2022
224536,Preema Deep Orange Powder 500g,500g × 1,1,500g,5021507786254	,Standard,Preema,NO,https://www.bestwaywholesale.co.uk/img/products/1000/4/5021507786254.jpg,Homebake,Grocery,NA,NA,NA,NA,NO,NA,16-08-2022
22181,Baxters Pickled Onions in a Deep Flavoured Malt Vinegar 440g,440g × 6 × 1,6,440g,5012427108202	,Exempt,Baxters,YES,https://www.bestwaywholesale.co.uk/img/products/1000/2/5012427108202.jpg,Pickles & Sauces,Grocery,£2.09,32.30%,8.49,8.49,NO,NA,16-08-2022
219073,Rajah Chicken Seasoning 100g,100g × 10 × 1,10,100g,5015821145262	,Exempt,Rajah,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/219073.jpg,World Foods,Grocery,£0.75,33.47%,4.99,4.99,NO,NA,16-08-2022
219040,Rajah Cinnamon Powder 100g,100g × 10 × 1,10,100g,5015821145224	,Exempt,Rajah,NO,https://www.bestwaywholesale.co.uk/img/products/full/upl/219040.jpg,World Foods,Grocery,£0.85,26.0%,6.29,6.29,NO,NA,16-08-2022
